"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date","forecast.month"
"191","KALUNGUTA",32,34,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"192","KALUNGUTA",32,34,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"193","KALUNGUTA",34,36,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"194","KALUNGUTA",34,36,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"195","KALUNGUTA",34,36,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"196","KALUNGUTA",36,38,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"197","KALUNGUTA",36,38,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"198","KALUNGUTA",36,38,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"199","KALUNGUTA",38,40,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"200","KALUNGUTA",38,40,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"201","KALUNGUTA",38,40,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"202","KALUNGUTA",4,6,"25-10-2019",5,"7","LSHTM","<2 weeks ago","<5 years",0.25,12,0.2,"expert 7 25-10-2019","November 2019"
"203","KALUNGUTA",4,6,"25-10-2019",2,"12","LSHTM","<2 weeks ago",">5 years",0.1,12,0.2,"expert 12 25-10-2019","November 2019"
"204","KALUNGUTA",4,6,"25-10-2019",5,"15","LSHTM","<2 weeks ago","<5 years",0.25,12,0.2,"expert 15 25-10-2019","November 2019"
"205","KALUNGUTA",40,42,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"206","KALUNGUTA",40,42,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"207","KALUNGUTA",40,42,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"208","KALUNGUTA",42,44,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"209","KALUNGUTA",42,44,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"210","KALUNGUTA",42,44,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"211","KALUNGUTA",44,46,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"212","KALUNGUTA",44,46,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"213","KALUNGUTA",44,46,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"214","KALUNGUTA",46,48,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"215","KALUNGUTA",46,48,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"216","KALUNGUTA",46,48,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"217","KALUNGUTA",48,50,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"218","KALUNGUTA",48,50,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"219","KALUNGUTA",48,50,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"220","KALUNGUTA",6,8,"25-10-2019",2,"15","LSHTM","<2 weeks ago","<5 years",0.1,6,0.1,"expert 15 25-10-2019","November 2019"
"221","KALUNGUTA",6,8,"25-10-2019",4,"7","LSHTM","<2 weeks ago","<5 years",0.2,6,0.1,"expert 7 25-10-2019","November 2019"
"222","KALUNGUTA",6,8,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,6,0.1,"expert 12 25-10-2019","November 2019"
"223","KALUNGUTA",8,10,"25-10-2019",1,"15","LSHTM","<2 weeks ago","<5 years",0.05,3,0.05,"expert 15 25-10-2019","November 2019"
"224","KALUNGUTA",8,10,"25-10-2019",2,"7","LSHTM","<2 weeks ago","<5 years",0.1,3,0.05,"expert 7 25-10-2019","November 2019"
"225","KALUNGUTA",8,10,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,3,0.05,"expert 12 25-10-2019","November 2019"
"226","KATWA",0,2,"25-10-2019",10,"7","LSHTM","<2 weeks ago","<5 years",0.5,34,0.566666666666667,"expert 7 25-10-2019","November 2019"
"227","KATWA",0,2,"25-10-2019",8,"15","LSHTM","<2 weeks ago","<5 years",0.4,34,0.566666666666667,"expert 15 25-10-2019","November 2019"
"228","KATWA",0,2,"25-10-2019",16,"12","LSHTM","<2 weeks ago",">5 years",0.8,34,0.566666666666667,"expert 12 25-10-2019","November 2019"
"229","KATWA",10,12,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"230","KATWA",10,12,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"231","KATWA",10,12,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"232","KATWA",12,14,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"233","KATWA",12,14,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"234","KATWA",12,14,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"235","KATWA",14,16,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"236","KATWA",14,16,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"237","KATWA",14,16,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"238","KATWA",16,18,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"239","KATWA",16,18,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"240","KATWA",16,18,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"241","KATWA",18,20,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"242","KATWA",18,20,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"243","KATWA",18,20,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"244","KATWA",2,4,"25-10-2019",7,"15","LSHTM","<2 weeks ago","<5 years",0.35,17,0.283333333333333,"expert 15 25-10-2019","November 2019"
"245","KATWA",2,4,"25-10-2019",2,"12","LSHTM","<2 weeks ago",">5 years",0.1,17,0.283333333333333,"expert 12 25-10-2019","November 2019"
"246","KATWA",2,4,"25-10-2019",8,"7","LSHTM","<2 weeks ago","<5 years",0.4,17,0.283333333333333,"expert 7 25-10-2019","November 2019"
"247","KATWA",20,22,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"248","KATWA",20,22,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"249","KATWA",20,22,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"250","KATWA",22,24,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"251","KATWA",22,24,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"252","KATWA",22,24,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"253","KATWA",24,26,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"254","KATWA",24,26,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"255","KATWA",24,26,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"256","KATWA",26,28,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"257","KATWA",26,28,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"258","KATWA",26,28,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"259","KATWA",28,30,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"260","KATWA",28,30,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"261","KATWA",28,30,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"262","KATWA",30,32,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"263","KATWA",30,32,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"264","KATWA",30,32,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"265","KATWA",32,34,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"266","KATWA",32,34,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"267","KATWA",32,34,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"268","KATWA",34,36,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"269","KATWA",34,36,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"270","KATWA",34,36,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"271","KATWA",36,38,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"272","KATWA",36,38,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"273","KATWA",36,38,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"274","KATWA",38,40,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"275","KATWA",38,40,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"276","KATWA",38,40,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"277","KATWA",4,6,"25-10-2019",1,"12","LSHTM","<2 weeks ago",">5 years",0.05,7,0.116666666666667,"expert 12 25-10-2019","November 2019"
"278","KATWA",4,6,"25-10-2019",4,"15","LSHTM","<2 weeks ago","<5 years",0.2,7,0.116666666666667,"expert 15 25-10-2019","November 2019"
"279","KATWA",4,6,"25-10-2019",2,"7","LSHTM","<2 weeks ago","<5 years",0.1,7,0.116666666666667,"expert 7 25-10-2019","November 2019"
"280","KATWA",40,42,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"281","KATWA",40,42,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"282","KATWA",40,42,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"283","KATWA",42,44,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"284","KATWA",42,44,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"285","KATWA",42,44,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"286","KATWA",44,46,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"287","KATWA",44,46,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"288","KATWA",44,46,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"289","KATWA",46,48,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"290","KATWA",46,48,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"291","KATWA",46,48,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"292","KATWA",48,50,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"293","KATWA",48,50,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"294","KATWA",48,50,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"295","KATWA",6,8,"25-10-2019",1,"15","LSHTM","<2 weeks ago","<5 years",0.05,2,0.0333333333333333,"expert 15 25-10-2019","November 2019"
"296","KATWA",6,8,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,2,0.0333333333333333,"expert 7 25-10-2019","November 2019"
"297","KATWA",6,8,"25-10-2019",1,"12","LSHTM","<2 weeks ago",">5 years",0.05,2,0.0333333333333333,"expert 12 25-10-2019","November 2019"
"298","KATWA",8,10,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"299","KATWA",8,10,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"300","KATWA",8,10,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"301","LOLWA",0,2,"25-10-2019",10,"15","LSHTM","<2 weeks ago","<5 years",0.5,45,0.75,"expert 15 25-10-2019","November 2019"
"302","LOLWA",0,2,"25-10-2019",16,"12","LSHTM","<2 weeks ago",">5 years",0.8,45,0.75,"expert 12 25-10-2019","November 2019"
"303","LOLWA",0,2,"25-10-2019",19,"7","LSHTM","<2 weeks ago","<5 years",0.95,45,0.75,"expert 7 25-10-2019","November 2019"
"304","LOLWA",10,12,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"305","LOLWA",10,12,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"306","LOLWA",10,12,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"307","LOLWA",12,14,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"308","LOLWA",12,14,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"309","LOLWA",12,14,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"310","LOLWA",14,16,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"311","LOLWA",14,16,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"312","LOLWA",14,16,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"313","LOLWA",16,18,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"314","LOLWA",16,18,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"315","LOLWA",16,18,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"316","LOLWA",18,20,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"317","LOLWA",18,20,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"318","LOLWA",18,20,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"319","LOLWA",2,4,"25-10-2019",6,"15","LSHTM","<2 weeks ago","<5 years",0.3,10,0.166666666666667,"expert 15 25-10-2019","November 2019"
"320","LOLWA",2,4,"25-10-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,10,0.166666666666667,"expert 7 25-10-2019","November 2019"
"321","LOLWA",2,4,"25-10-2019",3,"12","LSHTM","<2 weeks ago",">5 years",0.15,10,0.166666666666667,"expert 12 25-10-2019","November 2019"
"322","LOLWA",20,22,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"323","LOLWA",20,22,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"324","LOLWA",20,22,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"325","LOLWA",22,24,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"326","LOLWA",22,24,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"327","LOLWA",22,24,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"328","LOLWA",24,26,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"329","LOLWA",24,26,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"330","LOLWA",24,26,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"331","LOLWA",26,28,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"332","LOLWA",26,28,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"333","LOLWA",26,28,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"334","LOLWA",28,30,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"335","LOLWA",28,30,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"336","LOLWA",28,30,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"337","LOLWA",30,32,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"338","LOLWA",30,32,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"339","LOLWA",30,32,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"340","LOLWA",32,34,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"341","LOLWA",32,34,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"342","LOLWA",32,34,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"343","LOLWA",34,36,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"344","LOLWA",34,36,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"345","LOLWA",34,36,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"346","LOLWA",36,38,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"347","LOLWA",36,38,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"348","LOLWA",36,38,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"349","LOLWA",38,40,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"350","LOLWA",38,40,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"351","LOLWA",38,40,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"352","LOLWA",4,6,"25-10-2019",2,"15","LSHTM","<2 weeks ago","<5 years",0.1,3,0.05,"expert 15 25-10-2019","November 2019"
"353","LOLWA",4,6,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,3,0.05,"expert 7 25-10-2019","November 2019"
"354","LOLWA",4,6,"25-10-2019",1,"12","LSHTM","<2 weeks ago",">5 years",0.05,3,0.05,"expert 12 25-10-2019","November 2019"
"355","LOLWA",40,42,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"356","LOLWA",40,42,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"357","LOLWA",40,42,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"358","LOLWA",42,44,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"359","LOLWA",42,44,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"360","LOLWA",42,44,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"361","LOLWA",44,46,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"362","LOLWA",44,46,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"363","LOLWA",44,46,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"364","LOLWA",46,48,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"365","LOLWA",46,48,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"366","LOLWA",46,48,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"367","LOLWA",48,50,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"368","LOLWA",48,50,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"369","LOLWA",48,50,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
