"","expert","HZ","low_bin","high_bin","chips","p","date","institution","last.in.field","experience.ide","expert.date","forecast.month"
"882","3","LOLWA",6,8,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"883","3","LOLWA",8,10,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"884","3","LOLWA",10,12,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"885","3","LOLWA",12,14,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"886","3","LOLWA",14,16,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"887","3","LOLWA",16,18,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"888","3","LOLWA",44,46,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"889","3","LOLWA",46,48,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"890","3","LOLWA",48,50,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"891","3","LOLWA",24,26,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"892","3","LOLWA",26,28,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"893","3","LOLWA",28,30,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"894","3","LOLWA",30,32,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"895","3","LOLWA",32,34,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"896","3","LOLWA",34,36,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"897","3","LOLWA",36,38,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"898","3","LOLWA",38,40,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"899","3","LOLWA",40,42,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"900","3","LOLWA",42,44,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"901","4","OICHA",8,10,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"902","4","OICHA",0,2,6,0.3,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"903","4","OICHA",2,4,6,0.3,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"904","4","OICHA",4,6,6,0.3,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"905","4","OICHA",6,8,2,0.1,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"906","4","BIENA",0,2,1,0.05,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"907","4","BIENA",2,4,3,0.15,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"908","4","BIENA",4,6,4,0.2,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"909","4","BIENA",6,8,5,0.25,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"910","4","BIENA",8,10,5,0.25,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"911","4","BIENA",10,12,2,0.1,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"912","4","BIENA",12,14,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"913","4","BIENA",14,16,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"914","4","BIENA",16,18,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"915","4","BIENA",18,20,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"916","4","BIENA",20,22,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"917","4","BIENA",22,24,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"918","4","BIENA",24,26,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"919","4","BIENA",26,28,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"920","4","BIENA",28,30,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"921","4","OICHA",10,12,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"922","4","OICHA",12,14,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"923","4","OICHA",14,16,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"924","4","OICHA",16,18,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"925","4","OICHA",18,20,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"926","4","OICHA",20,22,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"927","4","OICHA",22,24,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"928","4","OICHA",24,26,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"929","4","OICHA",26,28,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"930","4","OICHA",28,30,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"931","4","OICHA",30,32,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"932","4","OICHA",32,34,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"933","4","OICHA",34,36,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"934","4","OICHA",36,38,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"935","4","OICHA",38,40,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"936","4","OICHA",40,42,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"937","4","OICHA",42,44,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"938","4","OICHA",44,46,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"939","4","OICHA",46,48,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"940","4","OICHA",48,50,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"941","4","VUHOVI",30,32,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"942","4","VUHOVI",32,34,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"943","4","VUHOVI",34,36,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"944","4","VUHOVI",36,38,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"945","4","VUHOVI",38,40,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"946","4","VUHOVI",40,42,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"947","4","VUHOVI",42,44,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"948","4","VUHOVI",44,46,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"949","4","VUHOVI",46,48,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"950","4","VUHOVI",48,50,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"951","4","BIENA",36,38,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"952","4","BIENA",38,40,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"953","4","BIENA",40,42,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"954","4","BIENA",42,44,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"955","4","BIENA",44,46,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"956","4","BIENA",46,48,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"957","4","BIENA",48,50,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"958","4","VUHOVI",10,12,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"959","4","VUHOVI",12,14,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"960","4","VUHOVI",14,16,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"961","4","BIENA",30,32,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"962","4","BIENA",32,34,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"963","4","BIENA",34,36,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"964","4","VUHOVI",22,24,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"965","4","VUHOVI",24,26,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"966","4","VUHOVI",26,28,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"967","4","VUHOVI",28,30,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"968","4","VUHOVI",2,4,4,0.2,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"969","4","VUHOVI",4,6,3,0.15,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"970","4","VUHOVI",6,8,2,0.1,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"971","4","VUHOVI",8,10,2,0.1,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"972","4","VUHOVI",20,22,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"973","4","VUHOVI",16,18,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"974","4","VUHOVI",18,20,0,0,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"975","4","VUHOVI",0,2,9,0.45,"17-01-2020","WHO","never",">5 years","expert 4 17-01-2020","February 2020"
"976","5","OICHA",38,40,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"977","5","OICHA",20,22,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"978","5","OICHA",22,24,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"979","5","OICHA",24,26,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"980","5","OICHA",36,38,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"981","5","OICHA",28,30,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"982","5","OICHA",30,32,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"983","5","OICHA",32,34,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"984","5","OICHA",34,36,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"985","5","OICHA",8,10,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"986","5","OICHA",10,12,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"987","5","OICHA",12,14,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"988","5","OICHA",14,16,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"989","5","OICHA",16,18,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"990","5","OICHA",18,20,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"991","5","BIENA",40,42,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"992","5","BIENA",42,44,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"993","5","OICHA",26,28,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"994","5","OICHA",0,2,18,0.9,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"995","5","OICHA",2,4,2,0.1,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"996","5","OICHA",4,6,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"997","5","OICHA",6,8,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"998","5","BIENA",0,2,18,0.9,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"999","5","BIENA",2,4,2,0.1,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1000","5","BIENA",4,6,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1001","5","OICHA",40,42,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1002","5","OICHA",42,44,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1003","5","OICHA",44,46,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1004","5","OICHA",46,48,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1005","5","OICHA",48,50,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1006","5","BIENA",44,46,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1007","5","BIENA",46,48,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1008","5","BIENA",48,50,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1009","5","BIENA",22,24,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1010","5","BIENA",24,26,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1011","5","BIENA",26,28,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1012","5","BIENA",28,30,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1013","5","BIENA",30,32,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1014","5","BIENA",6,8,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1015","5","BIENA",8,10,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1016","5","BIENA",10,12,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1017","5","BIENA",12,14,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1018","5","BIENA",14,16,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1019","5","BIENA",16,18,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1020","5","BIENA",18,20,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1021","5","BIENA",20,22,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1022","5","BIENA",38,40,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1023","5","BIENA",32,34,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1024","5","BIENA",34,36,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1025","5","BIENA",36,38,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020","February 2020"
"1026","8","BIENA",18,20,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1027","8","BIENA",0,2,16,0.8,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1028","8","BIENA",2,4,2,0.1,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1029","8","BIENA",4,6,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1030","8","BIENA",6,8,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1031","8","BIENA",8,10,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1032","8","BIENA",10,12,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1033","8","BIENA",12,14,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1034","8","BIENA",14,16,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1035","8","BIENA",16,18,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1036","8","VUHOVI",0,2,16,0.8,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1037","8","VUHOVI",2,4,2,0.1,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1038","8","VUHOVI",4,6,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1039","8","VUHOVI",6,8,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1040","8","VUHOVI",8,10,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1041","8","VUHOVI",10,12,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1042","8","VUHOVI",12,14,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1043","8","VUHOVI",14,16,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1044","8","VUHOVI",16,18,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1045","8","VUHOVI",18,20,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1046","8","VUHOVI",20,22,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1047","8","VUHOVI",22,24,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1048","8","VUHOVI",24,26,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1049","8","VUHOVI",26,28,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1050","8","VUHOVI",28,30,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1051","8","BIENA",20,22,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1052","8","BIENA",22,24,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1053","8","BIENA",24,26,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1054","8","BIENA",26,28,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1055","8","BIENA",28,30,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1056","8","BIENA",30,32,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1057","8","BIENA",32,34,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1058","8","BIENA",34,36,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1059","8","BIENA",36,38,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1060","8","BIENA",38,40,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1061","8","BIENA",40,42,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1062","8","BIENA",42,44,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1063","8","BIENA",44,46,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1064","8","BIENA",46,48,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1065","8","BIENA",48,50,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1066","8","VUHOVI",32,34,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1067","8","VUHOVI",34,36,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1068","8","VUHOVI",36,38,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1069","8","VUHOVI",38,40,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1070","8","VUHOVI",40,42,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1071","8","VUHOVI",42,44,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1072","8","VUHOVI",44,46,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1073","8","VUHOVI",46,48,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1074","8","VUHOVI",48,50,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1075","8","VUHOVI",30,32,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020","February 2020"
"1076","11","MABALAKO",0,2,17,0.85,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1077","11","MABALAKO",2,4,3,0.15,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1078","11","MABALAKO",4,6,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1079","11","MABALAKO",6,8,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1080","11","MABALAKO",8,10,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1081","11","MABALAKO",10,12,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1082","11","MABALAKO",12,14,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1083","11","MABALAKO",14,16,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1084","11","MABALAKO",16,18,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1085","11","MABALAKO",18,20,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1086","11","MABALAKO",20,22,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1087","11","MABALAKO",22,24,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1088","11","MABALAKO",24,26,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1089","11","MABALAKO",26,28,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1090","11","MABALAKO",28,30,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1091","11","MABALAKO",30,32,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1092","11","MABALAKO",32,34,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1093","11","MABALAKO",34,36,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1094","11","MABALAKO",36,38,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1095","11","MABALAKO",38,40,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1096","11","MABALAKO",40,42,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1097","11","MABALAKO",42,44,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1098","11","MABALAKO",44,46,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1099","11","MABALAKO",46,48,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1100","11","MABALAKO",48,50,0,0,"25-02-2020","WHO","<2 weeks ago","<5 years","expert 11 25-02-2020","March 2020"
"1101","4","MABALAKO",0,2,13,0.65,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1102","4","MABALAKO",2,4,7,0.35,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1103","4","MABALAKO",4,6,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1104","4","MABALAKO",6,8,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1105","4","MABALAKO",8,10,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1106","4","MABALAKO",10,12,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1107","4","MABALAKO",12,14,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1108","4","MABALAKO",14,16,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1109","4","MABALAKO",16,18,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
